cluster_id,cluster_name,size,share,level,cv,trend,seasonality,share_zeros,acf_1,acf_12,n_months,top_examples
2,non_seasonal_flat,8139,0.43106826968910544,1.1877680202335867,1.3165332788134494,0.21743666205105927,1.9637312966865537,0.4166559195506787,0.19737097051916883,0.045757429436353,59.998773608045134,"[{""region"": ""Область Абай"", ""icdid"": ""C15.4"", ""nozology"": ""Злокачественное новообразование средней трети пищевода С15.4 (Местный бюджет)""}, {""region"": ""Область Абай"", ""icdid"": ""C02.1"", ""nozology"": ""Онкологические заболевания  С00-97, D00-48 (за искл D35.2)""}, {""region"": ""Область Абай"", ""icdid"": ""C02.9"", ""nozology"": ""Онкологические заболевания  С00-97, D00-48 (за искл D35.2)""}, {""region"": ""Область Абай"", ""icdid"": ""Z94.1"", ""nozology"": ""Состояние после пересадки органов и тканей. Z94""}, {""region"": ""Область Абай"", ""icdid"": ""K51.9"", ""nozology"": ""Язвенный колит K51""}]"
0,seasonal,5954,0.3153434669773847,0.5086571739545953,2.4979141167031123,-0.42016649969709835,4.265569339331478,0.7615222933568274,0.06736687530623922,-0.002328001755452086,38.77463841237806,"[{""region"": ""Область Абай"", ""icdid"": ""C67.0"", ""nozology"": ""Онкологические заболевания  С00-97, D00-48 (за искл D35.2)""}, {""region"": ""Область Абай"", ""icdid"": ""C22.7"", ""nozology"": ""Онкологические заболевания  С00-97, D00-48 (за искл D35.2)""}, {""region"": ""Туркестанская область"", ""icdid"": ""F53.0"", ""nozology"": ""Психические заболевания. F00-F99""}, {""region"": ""Туркестанская область"", ""icdid"": ""N08.0"", ""nozology"": ""Прогрессирующие гломерулярные заболевания. N00-N08""}, {""region"": ""Туркестанская область"", ""icdid"": ""F91.9"", ""nozology"": ""Психические заболевания. F00-F99""}]"
1,high_volume,4788,0.25358826333350987,3.673556291403597,0.6982049250948879,0.8131641733250392,1.187575344106961,0.06085906211183806,0.42378622913910347,0.42291426060661297,72.67977410583563,"[{""region"": ""Область Абай"", ""icdid"": ""I11.9"", ""nozology"": ""Артериальная гипертензия I10-I15""}, {""region"": ""Область Абай"", ""icdid"": ""I20.8"", ""nozology"": ""Ишемическая болезнь сердца (ИБС). I20-I25""}, {""region"": ""Область Абай"", ""icdid"": ""E11.7"", ""nozology"": ""Диабет сахарный E10-Е11""}, {""region"": ""Область Абай"", ""icdid"": ""E11.8"", ""nozology"": ""Диабет сахарный E10-Е11""}, {""region"": ""Область Абай"", ""icdid"": ""E11.9"", ""nozology"": ""Диабет сахарный E10-Е11""}]"
